Placa;Codigo_Verificacion;Fecha_Emision;A¤o_Proceso;Medio_de_Pago;Cuotas Permiso;Codigo_SII;Comuna_Propietario;Comuna_Permiso;Valor_Contado;Total_a_Pagar;A¤o_Fabricacion;TipoVehiculo;Marca;Modelo;Cilindrada;Equipamiento;Combustible;Transmision;Tonelaje;Comuna_Anterior;Fecha_Vencimiento;;;Placa;Codigo_Verificacion;Fecha_Emision;A¤o_Proceso;Medio_de_Pago;Cuotas Permiso;Codigo_SII;Comuna_Propietario;Comuna_Permiso;Valor_Contado;Total_a_Pagar;A¤o_Fabricacion;TipoVehiculo;Marca;Modelo;Cilindrada;Equipamiento;Combustible;Transmision;Tonelaje;Comuna_Anterior;Fecha_Vencimiento
JWGF-36;7;25-03-2021;2021;Pago Fisico;Total;SU111005107;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2007;STATION WAGON;HYUNDAI;TUCSON 2.0 GL 4WD AC 2AB ABS;2000;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022;;;JWGF-36;7;25-03-2021;NULL;Pago Fisico;Total;SU111005107;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2007;STATION WAGON;HYUNDAI;TUCSON 2.0 GL 4WD AC 2AB ABS;2000;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022
JWGF-51;0;27-05-2021;2021;Pago Fisico;Total;NULL;COYHAIQUE;RIO IBA¥EZ;51489;51489;2018;BUS;MERCEDES BENZ;LO 91648;NULL;FULL;DIES;MEC;0;COYHAIQUE;31-05-2022;;;JWGF-51;0;27-05-2021;NULL;Pago Fisico;Total;NULL;COYHAIQUE;RIO IBA¥EZ;51489;51489;2018;BUS;MERCEDES BENZ;LO 91648;NULL;FULL;DIES;MEC;0;COYHAIQUE;31-05-2022
JXFL-33;3;25-03-2021;2021;Pago Fisico;Total;CT091005318;RIO IBA¥EZ;RIO IBA¥EZ;51607;51607;2018;CAMIONETA;GREAT WALL;WINGLE6;2400;Full;Benc;Mec;0;LA CISTERNA;31-03-2022;;;JXFL-33;3;25-03-2021;NULL;Pago Fisico;Total;CT091005318;RIO IBA¥EZ;RIO IBA¥EZ;51607;51607;2018;CAMIONETA;GREAT WALL;WINGLE6;2400;Full;Benc;Mec;0;LA CISTERNA;31-03-2022
JXGW-16;K;22-09-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;52161;52161;2000;CAMION;MITSUBISHI;FIGHTER MIGNON;NULL;EQUI;DIES;MEC;5000;RIO IBA¥EZ;30-09-2022;;;JXGW-16;K;22-09-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;52161;52161;2000;CAMION;MITSUBISHI;FIGHTER MIGNON;NULL;EQUI;DIES;MEC;5000;RIO IBA¥EZ;30-09-2022
JXGW-37;2;19-11-2021;2021;Pago Fisico;Total;SU059009406;RIO IBA¥EZ;RIO IBA¥EZ;27176;31564;2006;AUTOMOVIL;DAIHATSU;BEGO 4X4 1.5 AUT;1500;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022;;;JXGW-37;2;19-11-2021;NULL;Pago Fisico;Total;SU059009406;RIO IBA¥EZ;RIO IBA¥EZ;27176;31564;2006;AUTOMOVIL;DAIHATSU;BEGO 4X4 1.5 AUT;1500;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022
JXGW-96;8;16-08-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;54182;2018;MINIBUS DE TURISMO;JAC;SUNRAY GLA 2.8;2800;EQUI;DIES;MEC;0;RIO IBA¥EZ;31-05-2022;;;JXGW-96;8;16-08-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;54182;2018;MINIBUS DE TURISMO;JAC;SUNRAY GLA 2.8;2800;EQUI;DIES;MEC;0;RIO IBA¥EZ;31-05-2022
JXGX-58;1;16-03-2021;2021;Pago Fisico;Total;HB229010509;COYHAIQUE;RIO IBA¥EZ;25489;25489;2009;AUTOMOVIL;SUZUKI;SWIFT 1.0;1000;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;JXGX-58;1;16-03-2021;NULL;Pago Fisico;Total;HB229010509;COYHAIQUE;RIO IBA¥EZ;25489;25489;2009;AUTOMOVIL;SUZUKI;SWIFT 1.0;1000;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
JXGX-88;3;25-03-2021;2021;Pago Fisico;Total;SD160014608;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2008;AUTOMOVIL;MAZDA;MAZDA3;1600;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022;;;JXGX-88;3;25-03-2021;NULL;Pago Fisico;Total;SD160014608;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2008;AUTOMOVIL;MAZDA;MAZDA3;1600;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022
JXGX-97;2;24-03-2021;2021;Pago Fisico;Total;SU227012702;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2002;AUTOMOVIL;SUBARU;IMPREZA;2000;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;JXGX-97;2;24-03-2021;NULL;Pago Fisico;Total;SU227012702;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2002;AUTOMOVIL;SUBARU;IMPREZA;2000;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
JXGZ-92;4;25-03-2021;2021;Pago Fisico;Total;SU132007505;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2005;STATION WAGON;KIA MOTORS;SPORTAGE;2000;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022;;;JXGZ-92;4;25-03-2021;NULL;Pago Fisico;Total;SU132007505;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2005;STATION WAGON;KIA MOTORS;SPORTAGE;2000;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022
JXHB-31;7;24-09-2021;2021;Pago Fisico;Total;NULL;COYHAIQUE;RIO IBA¥EZ;51489;55397;2018;BUS;MERCEDES BENZ;LO 916 48;NULL;EQUI;DIES;MEC;0;RIO IBA¥EZ;31-05-2022;;;JXHB-31;7;24-09-2021;NULL;Pago Fisico;Total;NULL;COYHAIQUE;RIO IBA¥EZ;51489;55397;2018;BUS;MERCEDES BENZ;LO 916 48;NULL;EQUI;DIES;MEC;0;RIO IBA¥EZ;31-05-2022
JXPF-49;6;30-03-2021;2021;Pago Fisico;Total;VN235007318;SANTIAGO;RIO IBA¥EZ;136807;136807;2018;STATION WAGON;TOYOTA;4RUNNER;4000;Full;Benc;Aut;0;PUNTA ARENAS;31-03-2022;;;JXPF-49;6;30-03-2021;NULL;Pago Fisico;Total;VN235007318;SANTIAGO;RIO IBA¥EZ;136807;136807;2018;STATION WAGON;TOYOTA;4RUNNER;4000;Full;Benc;Aut;0;PUNTA ARENAS;31-03-2022
JYGS-43;2;12-04-2021;2021;Pago Fisico;Total;CT160012618;COYHAIQUE;RIO IBA¥EZ;139199;141287;2018;CAMIONETA;MAZDA;BT50 D/C SDX HIGH 4X4 E5;3200;Full;Dies;Aut;0;RIO IBA¥EZ;31-03-2022;;;JYGS-43;2;12-04-2021;NULL;Pago Fisico;Total;CT160012618;COYHAIQUE;RIO IBA¥EZ;139199;141287;2018;CAMIONETA;MAZDA;BT50 D/C SDX HIGH 4X4 E5;3200;Full;Dies;Aut;0;RIO IBA¥EZ;31-03-2022
JYRW-12;5;29-03-2021;2021;Pago Fisico;1ra. Cuota;CT166006618;PROVIDENCIA;RIO IBA¥EZ;94162;47081;2018;CAMIONETA;MITSUBISHI;L200;2400;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-08-2021;;;JYRW-12;5;29-03-2021;NULL;Pago Fisico;1ra. Cuota;CT166006618;PROVIDENCIA;RIO IBA¥EZ;94162;47081;2018;CAMIONETA;MITSUBISHI;L200;2400;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-08-2021
JYTX-62;9;16-03-2021;2021;Pago Fisico;Total;SU229027218;RIO IBA¥EZ;RIO IBA¥EZ;63336;63336;2018;STATION WAGON;SUZUKI;GRAND NOMADE GXL 4X4;2400;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022;;;JYTX-62;9;16-03-2021;NULL;Pago Fisico;Total;SU229027218;RIO IBA¥EZ;RIO IBA¥EZ;63336;63336;2018;STATION WAGON;SUZUKI;GRAND NOMADE GXL 4X4;2400;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022
JYZ-061;3;31-03-2021;2021;Pago Fisico;Total;MT254039920;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2020;MOTO;YAMAHA;YZF-20;300;NULL;Benc;Mec;0;COYHAIQUE;31-03-2022;;;JYZ-061;3;31-03-2021;NULL;Pago Fisico;Total;MT254039920;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2020;MOTO;YAMAHA;YZF-20;300;NULL;Benc;Mec;0;COYHAIQUE;31-03-2022
JZBJ-13;6;30-03-2021;2021;Pago Fisico;Total;CT159000320;RIO IBA¥EZ;RIO IBA¥EZ;66726;66726;2020;CAMIONETA;MAXUS;T60;2800;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022;;;JZBJ-13;6;30-03-2021;NULL;Pago Fisico;Total;CT159000320;RIO IBA¥EZ;RIO IBA¥EZ;66726;66726;2020;CAMIONETA;MAXUS;T60;2800;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022
JZLP-59;6;29-09-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;52161;52161;2018;CAMION;F.S.O.;FUSO 1217;0;EQUI;DIES;MEC;4500;RIO IBA¥EZ;30-09-2022;;;JZLP-59;6;29-09-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;52161;52161;2018;CAMION;F.S.O.;FUSO 1217;0;EQUI;DIES;MEC;4500;RIO IBA¥EZ;30-09-2022
JZLP-63;4;12-01-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;50322;54035;2018;CAMION;MERCEDES BENZ;ATEGO 1726 42;NULL;NULL;NULL;NULL;4200;RIO IBA¥EZ;30-09-2021;;;JZLP-63;4;12-01-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;50322;54035;2018;CAMION;MERCEDES BENZ;ATEGO 1726 42;NULL;NULL;NULL;NULL;4200;RIO IBA¥EZ;30-09-2021
JZWT-28;5;30-07-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;53352;2018;BUS;VOLKSWAGEN;9160OD;NULL;FULL;DIES;MEC;0;RIO IBA¥EZ;31-05-2022;;;JZWT-28;5;30-07-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;53352;2018;BUS;VOLKSWAGEN;9160OD;NULL;FULL;DIES;MEC;0;RIO IBA¥EZ;31-05-2022
JZWT-58;7;20-05-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;51489;2018;MINIBUS TRANS PASAJERO;JAC;SURAY EURO GLA 2.8;2800;FULL;DIES;MEC;0;RIO IBA¥EZ;31-05-2022;;;JZWT-58;7;20-05-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;51489;2018;MINIBUS TRANS PASAJERO;JAC;SURAY EURO GLA 2.8;2800;FULL;DIES;MEC;0;RIO IBA¥EZ;31-05-2022
JZWT-91;9;01-04-2021;2021;Pago Fisico;Total;CT154004117;RIO IBA¥EZ;RIO IBA¥EZ;56205;57048;2017;CAMIONETA;MAHINDRA;PIK-UP;2200;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022;;;JZWT-91;9;01-04-2021;NULL;Pago Fisico;Total;CT154004117;RIO IBA¥EZ;RIO IBA¥EZ;56205;57048;2017;CAMIONETA;MAHINDRA;PIK-UP;2200;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022
JZWV-15;K;08-09-2021;2021;Pago Fisico;Total;VN166007917;RIO IBA¥EZ;RIO IBA¥EZ;130020;144698;2017;STATION WAGON;MITSUBISHI;MONTERO;2400;Full;Di‚s;Aut;0;RIO IBA¥EZ;31-03-2022;;;JZWV-15;K;08-09-2021;NULL;Pago Fisico;Total;VN166007917;RIO IBA¥EZ;RIO IBA¥EZ;130020;144698;2017;STATION WAGON;MITSUBISHI;MONTERO;2400;Full;Di‚s;Aut;0;RIO IBA¥EZ;31-03-2022
JZWW-90;3;14-04-2021;2021;Pago Fisico;Total;CT111002704;RIO IBA¥EZ;RIO IBA¥EZ;25489;25871;2004;CAMIONETA;HYUNDAI;PORTER;2500;Norm;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022;;;JZWW-90;3;14-04-2021;NULL;Pago Fisico;Total;CT111002704;RIO IBA¥EZ;RIO IBA¥EZ;25489;25871;2004;CAMIONETA;HYUNDAI;PORTER;2500;Norm;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022
JZWX-62;4;30-03-2021;2021;Pago Fisico;Total;SU117005118;RIO IBA¥EZ;RIO IBA¥EZ;29723;29723;2018;STATION WAGON;JAC;S2;1500;NULL;Benc;Mec;0;AISEN;31-03-2022;;;JZWX-62;4;30-03-2021;NULL;Pago Fisico;Total;SU117005118;RIO IBA¥EZ;RIO IBA¥EZ;29723;29723;2018;STATION WAGON;JAC;S2;1500;NULL;Benc;Mec;0;AISEN;31-03-2022
JZWX-65;9;30-03-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;74314;74314;NULL;STATION WAGON;NULL;NULL;NULL;NULL;NULL;NULL;NULL;COYHAIQUE;31-03-2022;;;JZWX-65;9;30-03-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;74314;74314;NULL;STATION WAGON;NULL;NULL;NULL;NULL;NULL;NULL;NULL;COYHAIQUE;31-03-2022
JZWX-86;1;18-03-2021;2021;Pago Fisico;Total;SU225002303;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2003;STATION WAGON;SSANGYONG;REXTON;2900;Full;Dies;Aut;0;RIO IBA¥EZ;31-03-2022;;;JZWX-86;1;18-03-2021;NULL;Pago Fisico;Total;SU225002303;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2003;STATION WAGON;SSANGYONG;REXTON;2900;Full;Dies;Aut;0;RIO IBA¥EZ;31-03-2022
JZWX-92;6;25-03-2021;2021;Pago Fisico;Total;SU176018608;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2008;STATION WAGON;NISSAN;X-TRAIL S 4X4 MEC;2500;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;JZWX-92;6;25-03-2021;NULL;Pago Fisico;Total;SU176018608;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2008;STATION WAGON;NISSAN;X-TRAIL S 4X4 MEC;2500;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
JZWY-28;0;26-04-2021;2021;Pago Fisico;Total;SU176018509;RIO IBA¥EZ;RIO IBA¥EZ;25489;25871;2009;STATION WAGON;NISSAN;X-TRAIL;1995;EQUI;DIES;MEC;0;RIO IBA¥EZ;31-03-2022;;;JZWY-28;0;26-04-2021;NULL;Pago Fisico;Total;SU176018509;RIO IBA¥EZ;RIO IBA¥EZ;25489;25871;2009;STATION WAGON;NISSAN;X-TRAIL;1995;EQUI;DIES;MEC;0;RIO IBA¥EZ;31-03-2022
KBST-51;0;04-11-2021;2021;Pago Fisico;Total;VN159000218;SANTIAGO;RIO IBA¥EZ;219845;255336;2018;STATION WAGON;MAXUS;G10;2000;Full;Di‚s;MEC;0;RECOLETA;31-03-2022;;;KBST-51;0;04-11-2021;NULL;Pago Fisico;Total;VN159000218;SANTIAGO;RIO IBA¥EZ;219845;255336;2018;STATION WAGON;MAXUS;G10;2000;Full;Di‚s;MEC;0;RECOLETA;31-03-2022
KBTF-69;9;12-08-2021;2021;Pago Fisico;2da. Cuota;CT235015218;COYHAIQUE;RIO IBA¥EZ;128503;65024;2018;CAMIONETA;TOYOTA;HILUX;2400;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022;;;KBTF-69;9;12-08-2021;NULL;Pago Fisico;2da. Cuota;CT235015218;COYHAIQUE;RIO IBA¥EZ;128503;65024;2018;CAMIONETA;TOYOTA;HILUX;2400;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022
KCJP-49;K;25-03-2021;2021;Pago Fisico;Total;SU047001218;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2018;STATION WAGON;CHANGAN;CS15 CONFORT;1500;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;KCJP-49;K;25-03-2021;NULL;Pago Fisico;Total;SU047001218;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2018;STATION WAGON;CHANGAN;CS15 CONFORT;1500;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
KCJP-54;6;25-03-2021;2021;Pago Fisico;Total;VN050003208;COYHAIQUE;RIO IBA¥EZ;25489;25489;2008;STATION WAGON;CHEVROLET;CAPTIVA;2000;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022;;;KCJP-54;6;25-03-2021;NULL;Pago Fisico;Total;VN050003208;COYHAIQUE;RIO IBA¥EZ;25489;25489;2008;STATION WAGON;CHEVROLET;CAPTIVA;2000;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022
KCJP-58;9;31-03-2021;2021;Pago Fisico;Total;SU121002608;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2008;JEEP;JEEP;COMPASS SPORT 4X4;2400;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022;;;KCJP-58;9;31-03-2021;NULL;Pago Fisico;Total;SU121002608;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2008;JEEP;JEEP;COMPASS SPORT 4X4;2400;Full;Benc;Aut;0;RIO IBA¥EZ;31-03-2022
KCJR-87;5;31-03-2021;2021;Pago Fisico;Total;SU176017205;COYHAIQUE;RIO IBA¥EZ;28243;25489;2005;STATION WAGON;NISSAN;X-TRAIL;2500;Full;Benc;Aut;0;COYHAIQUE;31-03-2022;;;KCJR-87;5;31-03-2021;NULL;Pago Fisico;Total;SU176017205;COYHAIQUE;RIO IBA¥EZ;28243;25489;2005;STATION WAGON;NISSAN;X-TRAIL;2500;Full;Benc;Aut;0;COYHAIQUE;31-03-2022
KCJR-91;3;30-03-2021;2021;Pago Fisico;Total;VN111013009;RIO IBA¥EZ;RIO IBA¥EZ;35281;35281;2009;STATION WAGON;HYUNDAI;VERACRUZ;3000;Full;Di‚s;Aut;0;"O""HIGGINS";31-03-2022;;;KCJR-91;3;30-03-2021;NULL;Pago Fisico;Total;VN111013009;RIO IBA¥EZ;RIO IBA¥EZ;35281;35281;2009;STATION WAGON;HYUNDAI;VERACRUZ;3000;Full;Di‚s;Aut;0;"O""HIGGINS";31-03-2022
KD-1128;0;18-05-2021;2021;Pago Fisico;Total;CT235001593;RIO IBA¥EZ;RIO IBA¥EZ;25489;26411;1993;CAMIONETA;TOYOTA;HILUX;2200;Norm;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;KD-1128;0;18-05-2021;NULL;Pago Fisico;Total;CT235001593;RIO IBA¥EZ;RIO IBA¥EZ;25489;26411;1993;CAMIONETA;TOYOTA;HILUX;2200;Norm;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
KFSH-81;9;25-03-2021;2021;Pago Fisico;Total;CT117001318;RIO IBA¥EZ;RIO IBA¥EZ;42353;42353;2018;CAMIONETA;JAC;T6;2000;NULL;Di‚s;Mec;0;COYHAIQUE;31-03-2022;;;KFSH-81;9;25-03-2021;NULL;Pago Fisico;Total;CT117001318;RIO IBA¥EZ;RIO IBA¥EZ;42353;42353;2018;CAMIONETA;JAC;T6;2000;NULL;Di‚s;Mec;0;COYHAIQUE;31-03-2022
KGVR-84;3;13-04-2021;2021;Pago Fisico;Total;SU176016906;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2006;STATION WAGON;NISSAN;X-TRAIL S T.DI.4X4 XL321;2200;Full;Dies;Mec;0;RIO IBA¥EZ;31-03-2022;;;KGVR-84;3;13-04-2021;NULL;Pago Fisico;Total;SU176016906;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2006;STATION WAGON;NISSAN;X-TRAIL S T.DI.4X4 XL321;2200;Full;Dies;Mec;0;RIO IBA¥EZ;31-03-2022
KGVT-93;5;31-05-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;25489;26411;2010;STATION WAGON;NISSAN;MARCH 1.2;NULL;NULL;NULL;NULL;0;RIO IBA¥EZ;31-03-2022;;;KGVT-93;5;31-05-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;25489;26411;2010;STATION WAGON;NISSAN;MARCH 1.2;NULL;NULL;NULL;NULL;0;RIO IBA¥EZ;31-03-2022
KGVX-63;2;17-11-2021;2021;Pago Fisico;Total;NULL;COYHAIQUE;RIO IBA¥EZ;51489;57863;2018;BUS;MERCEDES BENZ;OF 1724 59;NULL;FULL;DIES;MEC;0;COYHAIQUE;31-05-2022;;;KGVX-63;2;17-11-2021;NULL;Pago Fisico;Total;NULL;COYHAIQUE;RIO IBA¥EZ;51489;57863;2018;BUS;MERCEDES BENZ;OF 1724 59;NULL;FULL;DIES;MEC;0;COYHAIQUE;31-05-2022
KGVY-12;4;26-02-2021;2021;Pago Fisico;Total;CT159000218;RIO IBA¥EZ;RIO IBA¥EZ;45321;45321;2018;CAMIONETA;MAXUS;T60;2800;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022;;;KGVY-12;4;26-02-2021;NULL;Pago Fisico;Total;CT159000218;RIO IBA¥EZ;RIO IBA¥EZ;45321;45321;2018;CAMIONETA;MAXUS;T60;2800;Full;Di‚s;Mec;0;RIO IBA¥EZ;31-03-2022
KGVY-15;9;29-03-2021;2021;Pago Fisico;Total;CT159000318;RIO IBA¥EZ;RIO IBA¥EZ;44945;44945;2018;CAMIONETA;MAXUS;T60 GL 4X4 2.8;2800;Full;Dies;Mec;0;RIO IBA¥EZ;31-03-2022;;;KGVY-15;9;29-03-2021;NULL;Pago Fisico;Total;CT159000318;RIO IBA¥EZ;RIO IBA¥EZ;44945;44945;2018;CAMIONETA;MAXUS;T60 GL 4X4 2.8;2800;Full;Dies;Mec;0;RIO IBA¥EZ;31-03-2022
KGVY-55;8;25-03-2021;2021;Pago Fisico;Total;SU225003404;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2004;STATION WAGON;SSANGYONG;REXTON;2700;Full;Di‚s;Aut;0;RIO IBA¥EZ;31-03-2022;;;KGVY-55;8;25-03-2021;NULL;Pago Fisico;Total;SU225003404;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;2004;STATION WAGON;SSANGYONG;REXTON;2700;Full;Di‚s;Aut;0;RIO IBA¥EZ;31-03-2022
KGWF-60;4;25-03-2021;2021;Pago Fisico;Total;CT160012018;RIO IBA¥EZ;RIO IBA¥EZ;105280;105280;2018;CAMIONETA;MAZDA;BT50;2200;Full;Di‚s;Mec;0;AISEN;31-03-2022;;;KGWF-60;4;25-03-2021;NULL;Pago Fisico;Total;CT160012018;RIO IBA¥EZ;RIO IBA¥EZ;105280;105280;2018;CAMIONETA;MAZDA;BT50;2200;Full;Di‚s;Mec;0;AISEN;31-03-2022
KHYS-84;0;02-07-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;53352;2018;MINIBUS TRANS PASAJERO;JAC;SUNRAY 2.7;2700;FULL;DIES;MEC;0;RIO IBA¥EZ;31-05-2022;;;KHYS-84;0;02-07-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;51489;53352;2018;MINIBUS TRANS PASAJERO;JAC;SUNRAY 2.7;2700;FULL;DIES;MEC;0;RIO IBA¥EZ;31-05-2022
KHYT-82;0;30-03-2021;2021;Pago Fisico;Total;CT160012218;RIO IBA¥EZ;RIO IBA¥EZ;144829;144829;2018;CAMIONETA;MAZDA;BT50;3200;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022;;;KHYT-82;0;30-03-2021;NULL;Pago Fisico;Total;CT160012218;RIO IBA¥EZ;RIO IBA¥EZ;144829;144829;2018;CAMIONETA;MAZDA;BT50;3200;Full;Di‚s;Aut;0;COYHAIQUE;31-03-2022
KJ-6645;2;25-03-2021;2021;Pago Fisico;Total;CT235003293;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;1993;CAMIONETA;TOYOTA;HILUX D/C STD 4WD;2400;Norm;Benc;Mec;0;CHILE CHICO;31-03-2022;;;KJ-6645;2;25-03-2021;NULL;Pago Fisico;Total;CT235003293;RIO IBA¥EZ;RIO IBA¥EZ;25489;25489;1993;CAMIONETA;TOYOTA;HILUX D/C STD 4WD;2400;Norm;Benc;Mec;0;CHILE CHICO;31-03-2022
KJHH-15;0;23-08-2021;2021;Pago Fisico;2da. Cuota;SU113001118;LAS CONDES;RIO IBA¥EZ;134836;68773;2018;STATION WAGON;INFINITI;QX30 2.0 T;2000;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;KJHH-15;0;23-08-2021;NULL;Pago Fisico;2da. Cuota;SU113001118;LAS CONDES;RIO IBA¥EZ;134836;68773;2018;STATION WAGON;INFINITI;QX30 2.0 T;2000;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
KKHY-96;4;28-09-2021;2021;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;104322;104322;2002;CAMION;SCANIA;R124 L400;NULL;FULL;DIES;MEC;8810;COYHAIQUE;30-09-2022;;;KKHY-96;4;28-09-2021;NULL;Pago Fisico;Total;NULL;RIO IBA¥EZ;RIO IBA¥EZ;104322;104322;2002;CAMION;SCANIA;R124 L400;NULL;FULL;DIES;MEC;8810;COYHAIQUE;30-09-2022
KKJK-98;6;23-04-2021;2021;Pago Fisico;Total;HB235007618;RIO IBA¥EZ;RIO IBA¥EZ;54985;55810;2018;STATION WAGON;TOYOTA;RUSH LEI MEC 4X4;1500;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022;;;KKJK-98;6;23-04-2021;NULL;Pago Fisico;Total;HB235007618;RIO IBA¥EZ;RIO IBA¥EZ;54985;55810;2018;STATION WAGON;TOYOTA;RUSH LEI MEC 4X4;1500;Full;Benc;Mec;0;RIO IBA¥EZ;31-03-2022
KLXT-73;K;02-03-2021;2021;Pago Fisico;Total;CT235014418;RIO IBA¥EZ;RIO IBA¥EZ;147222;147222;2018;CAMIONETA;TOYOTA;HILUX B-C310 SR;2400;Full;Dies;Mec;0;RIO IBA¥EZ;31-03-2022;;;KLXT-73;K;02-03-2021;NULL;Pago Fisico;Total;CT235014418;RIO IBA¥EZ;RIO IBA¥EZ;147222;147222;2018;CAMIONETA;TOYOTA;HILUX B-C310 SR;2400;Full;Dies;Mec;0;RIO IBA¥EZ;31-03-2022
